-1.3098	-1.425	-1.552	-1.692	-1.8465	-2.0168	-2.2044	-2.4108	-2.6372	-2.8847	-3.1537	-3.4437	-3.7529	-4.0776	-4.4114	-4.7443	-5.0621	-5.3455	-5.5699	-5.7063	-5.7226	-5.5872	-5.2727	-4.761	-4.0468	-3.1398	-2.0636	-0.85311	0.45091	1.8067	3.176	4.5267	5.8343	7.082	8.2594	9.3615	10.388	11.339	12.221	13.038	13.795	14.499	15.155	15.77	16.351	16.903	17.433	17.949	18.46	18.974	19.506	20.071	20.692	21.397	22.227	23.237	24.493	26.053	27.883	29.627	30.26	28.313	23.569	17.835	12.896	9.2788	6.7833	5.0789	3.9009	3.0705	2.4724	2.0326	1.7029	1.4514	1.2565	1.1033	0.98128	0.88301	0.803	0.73719	0.68255	0.63678	0.59811	0.56518	0.5369	0.51242	0.49109	0.47234	0.45575	0.44097	0.42769	0.41569	0.40477	0.39476	0.38554	0.37698	0.369	0.36152	0.35447	0.34779
-1.3379	-1.457	-1.5884	-1.7335	-1.8936	-2.0704	-2.2654	-2.4802	-2.7162	-2.9746	-3.2559	-3.5599	-3.8851	-4.2278	-4.582	-4.9377	-5.281	-5.5924	-5.8473	-6.0159	-6.0652	-5.9619	-5.6766	-5.1885	-4.4895	-3.5872	-2.504	-1.2747	0.058826	1.4525	2.8654	4.2625	5.6168	6.9094	8.1283	9.2676	10.326	11.305	12.21	13.045	13.816	14.53	15.193	15.812	16.393	16.944	17.47	17.98	18.482	18.985	19.501	20.046	20.64	21.311	22.094	23.042	24.217	25.685	27.45	29.278	30.347	29.197	25.082	19.388	14.13	10.159	7.3918	5.5019	4.2008	3.2883	2.6345	2.1561	1.7989	1.5276	1.318	1.1537	1.0233	0.91852	0.83336	0.76345	0.7055	0.65703	0.61614	0.58135	0.55152	0.52573	0.50326	0.48355	0.46611	0.45058	0.43665	0.42406	0.41262	0.40214	0.39248	0.38354	0.3752	0.36739	0.36003	0.35306
-1.3636	-1.4862	-1.6215	-1.771	-1.9362	-2.1187	-2.3201	-2.5422	-2.7865	-3.0543	-3.3463	-3.6624	-4.0012	-4.3595	-4.7312	-5.107	-5.4729	-5.8099	-6.0934	-6.2934	-6.3764	-6.3078	-6.0562	-5.5983	-4.9232	-4.0357	-2.9562	-1.7187	-0.36554	1.0575	2.5071	3.9454	5.3429	6.6782	7.9378	9.1145	10.206	11.215	12.144	12.999	13.786	14.513	15.186	15.812	16.397	16.949	17.474	17.98	18.476	18.97	19.474	20.002	20.574	21.213	21.955	22.847	23.948	25.327	27.015	28.869	30.262	29.845	26.471	20.975	15.457	11.122	8.0592	5.9636	4.5256	3.5222	2.8071	2.2864	1.8996	1.6068	1.3816	1.2056	1.0663	0.95457	0.86401	0.78983	0.72845	0.6772	0.63402	0.59734	0.56591	0.53878	0.51518	0.49448	0.47619	0.45991	0.44533	0.43216	0.42019	0.40924	0.39916	0.38983	0.38114	0.373	0.36534	0.3581
-1.3866	-1.5123	-1.6511	-1.8044	-1.974	-2.1613	-2.3683	-2.5966	-2.8479	-3.1235	-3.4243	-3.7504	-4.1006	-4.4719	-4.8585	-5.2514	-5.6371	-5.997	-6.3069	-6.537	-6.6535	-6.6211	-6.4066	-5.9845	-5.3407	-4.4769	-3.4109	-2.1751	-0.81174	0.63242	2.1118	3.5862	5.0231	6.3989	7.6981	8.9121	10.038	11.077	12.032	12.91	13.716	14.458	15.142	15.777	16.368	16.924	17.45	17.955	18.447	18.935	19.429	19.943	20.495	21.108	21.813	22.654	23.687	24.981	26.584	28.424	30.04	30.26	27.694	22.563	16.871	12.174	8.7928	6.4694	4.8789	3.7744	2.9916	2.4247	2.0055	1.6896	1.4475	1.259	1.1102	0.99126	0.89505	0.8164	0.75145	0.69731	0.65177	0.61314	0.5801	0.5516	0.52684	0.50514	0.48599	0.46897	0.45372	0.43997	0.42749	0.41607	0.40557	0.39586	0.38681	0.37835	0.3704	0.36288
-1.4069	-1.5352	-1.677	-1.8336	-2.0068	-2.1983	-2.4098	-2.6431	-2.9	-3.1819	-3.4899	-3.824	-4.1833	-4.565	-4.9638	-5.371	-5.7736	-6.1537	-6.4876	-6.7461	-6.8956	-6.9	-6.7252	-6.343	-5.7367	-4.9042	-3.8605	-2.6356	-1.2708	0.18642	1.6889	3.194	4.6666	6.0804	7.4179	8.6689	9.8291	10.899	11.882	12.784	13.61	14.369	15.067	15.713	16.313	16.874	17.404	17.909	18.4	18.883	19.37	19.872	20.408	20.997	21.669	22.464	23.436	24.649	26.164	27.96	29.715	30.459	28.715	24.112	18.361	13.321	9.5997	7.0248	5.2644	4.0476	3.1898	2.572	2.1174	1.7765	1.5162	1.3143	1.1554	1.0288	0.92657	0.84323	0.77456	0.71742	0.66944	0.6288	0.59409	0.5642	0.53825	0.51554	0.49553	0.47775	0.46184	0.4475	0.4345	0.42262	0.4117	0.40161	0.39222	0.38344	0.37519	0.36741
-1.4244	-1.555	-1.6991	-1.8585	-2.0346	-2.2293	-2.4444	-2.6818	-2.943	-3.2298	-3.5432	-3.8834	-4.2497	-4.6395	-5.0479	-5.4666	-5.8833	-6.2809	-6.6365	-6.9215	-7.1028	-7.1442	-7.0105	-6.6716	-6.1075	-5.313	-4.2992	-3.0934	-1.7355	-0.27276	1.2463	2.7768	4.2811	5.7303	7.1045	8.3918	9.5865	10.688	11.7	12.627	13.475	14.253	14.967	15.625	16.235	16.803	17.338	17.846	18.337	18.817	19.298	19.792	20.313	20.882	21.525	22.279	23.194	24.332	25.76	27.491	29.317	30.469	29.512	25.574	19.907	14.564	10.487	7.636	5.6866	4.3445	3.4035	2.7294	2.2362	1.8679	1.588	1.3717	1.202	1.0672	0.9587	0.87042	0.79784	0.73757	0.68706	0.64435	0.60792	0.57659	0.54943	0.52569	0.50479	0.48625	0.46968	0.45476	0.44123	0.42889	0.41756	0.40708	0.39735	0.38826	0.37973	0.37167
-1.4391	-1.5714	-1.7176	-1.879	-2.0575	-2.2547	-2.4725	-2.7127	-2.9771	-3.2674	-3.5846	-3.9292	-4.3005	-4.6962	-5.1118	-5.5395	-5.9679	-6.3804	-6.7552	-7.0648	-7.2765	-7.3544	-7.2625	-6.969	-6.4511	-5.6998	-4.7225	-3.5433	-2.1999	-0.73887	0.79034	2.341	3.873	5.3547	6.7639	8.0865	9.3156	10.45	11.491	12.444	13.316	14.113	14.844	15.516	16.137	16.715	17.256	17.769	18.261	18.74	19.217	19.703	20.213	20.763	21.381	22.098	22.961	24.031	25.373	27.027	28.871	30.322	30.076	26.905	21.483	15.901	11.461	8.3098	6.1501	4.6682	3.6347	2.8985	2.3627	1.9646	1.6634	1.4315	1.2503	1.1067	0.99155	0.89807	0.82137	0.75783	0.70467	0.6598	0.6216	0.58879	0.56039	0.5356	0.5138	0.49448	0.47724	0.46173	0.44768	0.43487	0.42313	0.41228	0.40221	0.39281	0.38399	0.37567
-1.451	-1.5847	-1.7323	-1.8953	-2.0754	-2.2744	-2.494	-2.7362	-3.0027	-3.2951	-3.6148	-3.9621	-4.3366	-4.7362	-5.1569	-5.5914	-6.029	-6.4541	-6.8459	-7.1779	-7.4184	-7.532	-7.482	-7.2353	-6.7663	-6.0626	-5.1275	-3.9813	-2.6594	-1.2069	0.32626	1.8919	3.4474	4.9587	6.4008	7.7578	9.0209	10.187	11.258	12.239	13.135	13.954	14.703	15.39	16.024	16.612	17.161	17.679	18.173	18.653	19.128	19.608	20.107	20.643	21.237	21.922	22.739	23.744	25.006	26.576	28.397	30.05	30.414	28.062	23.051	17.325	12.528	9.0529	6.6602	5.0223	3.8856	3.0806	2.4979	2.0672	1.7428	1.4941	1.3005	1.1476	1.0253	0.92626	0.84523	0.77824	0.72232	0.67521	0.63516	0.60083	0.57115	0.54528	0.52256	0.50246	0.48453	0.46842	0.45385	0.44058	0.42841	0.41719	0.40678	0.39707	0.38797	0.3794
-1.4602	-1.5948	-1.7434	-1.9075	-2.0886	-2.2886	-2.5093	-2.7525	-3.0201	-3.3136	-3.6344	-3.983	-4.3591	-4.761	-5.1848	-5.6242	-6.0688	-6.5043	-6.9109	-7.2633	-7.5309	-7.6788	-7.6703	-7.471	-7.0529	-6.4001	-5.5119	-4.4046	-3.1104	-1.673	-0.14174	1.4337	3.0086	4.5463	6.0194	7.4094	8.7058	9.9046	11.006	12.015	12.936	13.776	14.545	15.249	15.897	16.495	17.053	17.578	18.077	18.558	19.032	19.508	19.999	20.521	21.095	21.75	22.525	23.472	24.657	26.141	27.913	29.687	30.546	29.012	24.57	18.822	13.692	9.8725	7.2227	5.4106	4.1589	3.2773	2.6429	2.1764	1.8267	1.5598	1.3528	1.1899	1.06	0.95511	0.8695	0.79889	0.74007	0.6906	0.64864	0.61272	0.58172	0.55475	0.53109	0.51017	0.49155	0.47483	0.45973	0.44599	0.43341	0.42182	0.41107	0.40106	0.39168	0.38285
-1.4667	-1.6019	-1.7511	-1.9157	-2.0973	-2.2978	-2.5188	-2.7622	-3.0299	-3.3235	-3.6442	-3.9929	-4.3692	-4.7718	-5.1972	-5.6396	-6.0895	-6.5334	-6.9527	-7.3236	-7.6164	-7.7971	-7.8292	-7.6772	-7.3112	-6.7119	-5.8744	-4.8111	-3.5504	-2.1338	-0.61032	0.96981	2.5599	4.1209	5.6226	7.0442	8.3734	9.6043	10.737	11.773	12.72	13.584	14.373	15.094	15.757	16.368	16.936	17.468	17.972	18.456	18.93	19.403	19.887	20.397	20.954	21.583	22.32	23.213	24.326	25.725	27.431	29.26	30.498	29.736	25.992	20.37	14.952	10.775	7.8436	5.8376	4.4573	3.4906	2.7989	2.2931	1.9158	1.6291	1.4076	1.2339	1.0959	0.98474	0.89427	0.81983	0.75795	0.70603	0.66206	0.6245	0.59213	0.56401	0.53939	0.51765	0.49831	0.48098	0.46534	0.45113	0.43812	0.42616	0.41508	0.40476	0.3951	0.38603
-1.4706	-1.6061	-1.7554	-1.9201	-2.1017	-2.302	-2.5227	-2.7657	-3.0327	-3.3254	-3.6452	-3.9928	-4.3682	-4.7702	-5.1958	-5.6396	-6.093	-6.5435	-6.9738	-7.3611	-7.6772	-7.889	-7.9604	-7.8553	-7.5419	-6.9978	-6.2142	-5.1991	-3.9771	-2.5871	-1.0767	0.50314	2.1043	3.6852	5.2132	6.6649	8.0258	9.2886	10.452	11.517	12.49	13.378	14.188	14.928	15.606	16.23	16.809	17.35	17.86	18.348	18.823	19.294	19.773	20.273	20.814	21.42	22.122	22.968	24.014	25.33	26.957	28.794	30.304	30.229	27.272	21.94	16.307	11.768	8.5295	6.3079	4.7841	3.7225	2.9672	2.4181	2.0105	1.7023	1.4651	1.2798	1.1331	1.0153	0.91964	0.84114	0.77605	0.72154	0.67547	0.63619	0.6024	0.5731	0.54747	0.52488	0.50481	0.48686	0.47067	0.45598	0.44255	0.43021	0.41879	0.40817	0.39824	0.38892
-1.472	-1.6074	-1.7566	-1.921	-2.1021	-2.3018	-2.5216	-2.7635	-3.0291	-3.3202	-3.6381	-3.9837	-4.3571	-4.7574	-5.182	-5.6259	-6.0814	-6.537	-6.9764	-7.3783	-7.7158	-7.9569	-8.0661	-8.0069	-7.7461	-7.2583	-6.531	-5.5677	-4.389	-3.0307	-1.5387	0.035992	1.644	3.2415	4.7932	6.2734	7.6651	8.9593	10.153	11.248	12.248	13.16	13.991	14.75	15.445	16.084	16.674	17.224	17.742	18.235	18.711	19.182	19.656	20.149	20.676	21.261	21.933	22.734	23.719	24.956	26.5	28.307	29.997	30.502	28.369	23.493	17.746	12.855	9.2875	6.8268	5.1428	3.9753	3.1495	2.5524	2.1117	1.7799	1.5257	1.3279	1.1718	1.0468	0.9457	0.8629	0.7944	0.73717	0.68891	0.64783	0.61256	0.58202	0.55535	0.53189	0.51107	0.49247	0.47573	0.46055	0.44669	0.43397	0.42222	0.41129	0.40109	0.39152
-1.471	-1.6061	-1.7548	-1.9185	-2.0988	-2.2973	-2.5158	-2.756	-3.0197	-3.3085	-3.6238	-3.9666	-4.3373	-4.7349	-5.1574	-5.6003	-6.0566	-6.5157	-6.9627	-7.3774	-7.7344	-8.0029	-8.1481	-8.1336	-7.9247	-7.4937	-6.8244	-5.916	-4.7848	-3.463	-1.9945	-0.42966	1.1809	2.7916	4.3645	5.8713	7.2927	8.6179	9.8422	10.966	11.994	12.931	13.785	14.564	15.276	15.929	16.532	17.092	17.618	18.116	18.596	19.067	19.538	20.024	20.54	21.106	21.75	22.511	23.44	24.602	26.061	27.814	29.607	30.576	29.253	24.985	19.254	14.04	10.124	7.4002	5.5372	4.2515	3.3472	2.6972	2.2199	1.8624	1.5898	1.3784	1.2121	1.0796	0.97256	0.88519	0.81308	0.75298	0.7024	0.65943	0.62261	0.59079	0.56305	0.53868	0.51709	0.49783	0.48052	0.46484	0.45055	0.43744	0.42535	0.41412	0.40365	0.39383
-1.4679	-1.6024	-1.7502	-1.913	-2.092	-2.2891	-2.5057	-2.7438	-3.005	-3.291	-3.6031	-3.9425	-4.3096	-4.7038	-5.1233	-5.5642	-6.0203	-6.4817	-6.9347	-7.3605	-7.7351	-8.0291	-8.2084	-8.2369	-8.079	-7.7049	-7.0948	-6.2438	-5.1636	-3.8826	-2.4423	-0.89213	0.71687	2.3372	3.9285	5.46	6.91	8.2654	9.5202	10.674	11.729	12.691	13.568	14.368	15.098	15.767	16.383	16.954	17.488	17.993	18.477	18.949	19.419	19.899	20.404	20.954	21.574	22.299	23.177	24.269	25.643	27.327	29.161	30.48	29.91	26.369	20.807	15.322	11.047	8.0344	5.9719	4.5541	3.5623	2.8536	2.336	1.9504	1.6576	1.4316	1.2544	1.1136	1.0003	0.90809	0.83216	0.76901	0.71598	0.67104	0.6326	0.59943	0.57058	0.54526	0.52288	0.50294	0.48504	0.46886	0.45412	0.44063	0.42819	0.41665	0.40591	0.39584
-1.4627	-1.5963	-1.7431	-1.9046	-2.0821	-2.2773	-2.4918	-2.7273	-2.9856	-3.2683	-3.5768	-3.9122	-4.2752	-4.6653	-5.0811	-5.5192	-5.9739	-6.4365	-6.8942	-7.3295	-7.7199	-8.0373	-8.2488	-8.3185	-8.2103	-7.8925	-7.3423	-6.5505	-5.5244	-4.2884	-2.8809	-1.3499	0.25327	1.8796	3.4866	5.0408	6.518	7.9029	9.1879	10.371	11.454	12.443	13.343	14.164	14.913	15.598	16.228	16.811	17.354	17.866	18.355	18.829	19.298	19.774	20.271	20.806	21.404	22.096	22.927	23.955	25.248	26.852	28.682	30.248	30.338	27.599	22.373	16.697	12.061	8.7358	6.4518	4.8862	3.7969	3.023	2.461	2.0444	1.7297	1.4877	1.2988	1.1492	1.0291	0.93169	0.85169	0.78532	0.72971	0.68268	0.64254	0.60797	0.57795	0.55166	0.52845	0.5078	0.4893	0.47259	0.45741	0.44352	0.43073	0.41889	0.40787	0.39756
-1.4556	-1.5881	-1.7337	-1.8936	-2.0693	-2.2624	-2.4744	-2.7071	-2.9621	-3.2411	-3.5455	-3.8766	-4.2349	-4.6204	-5.0319	-5.4664	-5.919	-6.3817	-6.8428	-7.2862	-7.6906	-8.0294	-8.2709	-8.3798	-8.3198	-8.0575	-7.5673	-6.8361	-5.8668	-4.6793	-3.3089	-1.8016	-0.20851	1.4202	3.0399	4.6146	6.1175	7.5311	8.8459	10.058	11.17	12.185	13.11	13.953	14.721	15.423	16.068	16.663	17.216	17.736	18.23	18.707	19.176	19.649	20.138	20.661	21.239	21.902	22.69	23.659	24.874	26.394	28.188	29.911	30.551	28.637	23.91	18.153	13.171	9.5114	6.9821	5.2515	4.0533	3.2069	2.5958	2.1452	1.8064	1.5471	1.3455	1.1864	1.0591	0.95609	0.87175	0.80196	0.74362	0.69439	0.65245	0.61641	0.58517	0.55786	0.5338	0.51242	0.4933	0.47606	0.46041	0.44612	0.43297	0.42082	0.40953	0.39897
-1.4467	-1.578	-1.7221	-1.8803	-2.054	-2.2447	-2.4539	-2.6835	-2.9349	-3.2099	-3.5099	-3.8362	-4.1896	-4.57	-4.9767	-5.4071	-5.8568	-6.3186	-6.7819	-7.2319	-7.6487	-8.007	-8.2764	-8.4224	-8.4087	-8.2007	-7.7703	-7.1007	-6.1903	-5.0547	-3.7253	-2.246	-0.66722	0.96013	2.5895	4.1824	5.7094	7.1508	8.495	9.737	10.877	11.919	12.869	13.734	14.522	15.242	15.901	16.509	17.073	17.601	18.102	18.582	19.053	19.524	20.007	20.519	21.079	21.716	22.466	23.38	24.522	25.957	27.692	29.5	30.573	29.459	25.375	19.673	14.379	10.368	7.5688	5.6541	4.3341	3.4069	2.7415	2.2535	1.8884	1.6102	1.3948	1.2254	1.0904	0.98139	0.89242	0.81899	0.75776	0.7062	0.66237	0.62478	0.59227	0.56389	0.53894	0.51681	0.49704	0.47925	0.46313	0.44842	0.43492	0.42245	0.41088	0.40008
-1.4362	-1.5661	-1.7085	-1.8648	-2.0363	-2.2244	-2.4307	-2.6569	-2.9046	-3.1753	-3.4707	-3.7919	-4.1399	-4.515	-4.9164	-5.3421	-5.7882	-6.2484	-6.713	-7.1682	-7.5957	-7.9715	-8.2667	-8.4477	-8.4782	-8.323	-7.9517	-7.3442	-6.4945	-5.4136	-4.1291	-2.682	-1.1217	0.5005	2.1364	3.7449	5.2944	6.7625	8.1355	9.4069	10.576	11.645	12.62	13.508	14.316	15.054	15.73	16.352	16.927	17.464	17.971	18.456	18.928	19.398	19.876	20.379	20.924	21.537	22.252	23.116	24.19	25.542	27.204	29.04	30.435	30.051	26.719	21.23	15.685	11.312	8.2181	6.0983	4.6422	3.6251	2.8993	2.37	1.9761	1.6773	1.4469	1.2664	1.123	1.0077	0.91377	0.83647	0.77216	0.71814	0.67232	0.6331	0.59924	0.56976	0.54387	0.52096	0.50053	0.48217	0.46556	0.45043	0.43656	0.42378	0.41192	0.40087
-1.4243	-1.5526	-1.6932	-1.8474	-2.0165	-2.2019	-2.4051	-2.6277	-2.8714	-3.1377	-3.4282	-3.7442	-4.0866	-4.456	-4.8518	-5.2724	-5.7144	-6.1722	-6.637	-7.0963	-7.5329	-7.9245	-8.2433	-8.4569	-8.5296	-8.4254	-8.1123	-7.5669	-6.7791	-5.7554	-4.5192	-3.1084	-1.5707	0.042401	1.6814	3.3031	4.8732	6.3667	7.7679	9.0685	10.266	11.363	12.363	13.275	14.105	14.861	15.554	16.189	16.776	17.323	17.838	18.328	18.803	19.272	19.747	20.241	20.772	21.364	22.048	22.867	23.878	25.149	26.73	28.553	30.169	30.417	27.899	22.791	17.081	12.35	8.9368	6.5892	4.981	3.8634	3.0706	2.4957	2.0701	1.7489	1.5022	1.3097	1.1573	1.0351	0.93589	0.85445	0.78687	0.73024	0.68232	0.64139	0.60612	0.57547	0.54861	0.52488	0.50376	0.48481	0.4677	0.45214	0.4379	0.42479	0.41265	0.40135
-1.411	-1.5376	-1.6764	-1.8284	-1.9949	-2.1774	-2.3774	-2.5963	-2.8359	-3.0976	-3.383	-3.6936	-4.0303	-4.3937	-4.7836	-5.1987	-5.6362	-6.0909	-6.5551	-7.0173	-7.4615	-7.867	-8.2074	-8.4514	-8.5639	-8.5088	-8.2525	-7.7689	-7.044	-6.0797	-4.8949	-3.5242	-2.0133	-0.41313	1.2256	2.8577	4.4463	5.964	7.3927	8.722	9.9485	11.073	12.1	13.035	13.887	14.663	15.372	16.022	16.622	17.179	17.702	18.198	18.676	19.146	19.618	20.106	20.625	21.198	21.853	22.631	23.584	24.779	26.275	28.055	29.807	30.575	28.879	24.311	18.554	13.484	9.7317	7.1323	5.3541	4.1244	3.2569	2.6316	2.1712	1.8253	1.5609	1.3554	1.1933	1.0637	0.95884	0.87299	0.80194	0.74254	0.69239	0.64965	0.61291	0.58103	0.55315	0.52858	0.50673	0.48718	0.46955	0.45354	0.43892	0.42548	0.41306	0.40151
-1.3964	-1.5214	-1.6581	-1.8078	-1.9717	-2.1512	-2.3478	-2.563	-2.7983	-3.0553	-3.3356	-3.6406	-3.9714	-4.3287	-4.7125	-5.1218	-5.5543	-6.0054	-6.4681	-6.9321	-7.3827	-7.8003	-8.1602	-8.4323	-8.5823	-8.5742	-8.3732	-7.9507	-7.2891	-6.3859	-5.2554	-3.9285	-2.4483	-0.86505	0.76989	2.4095	4.0145	5.5549	7.01	8.3679	9.6231	10.776	11.829	12.789	13.663	14.459	15.186	15.851	16.464	17.032	17.564	18.066	18.548	19.019	19.49	19.972	20.481	21.037	21.667	22.407	23.307	24.43	25.842	27.559	29.379	30.549	29.638	25.747	20.086	14.717	10.61	7.7335	5.7658	4.4106	3.46	2.7788	2.2799	1.9071	1.6234	1.4037	1.2312	1.0937	0.98273	0.89217	0.81742	0.75508	0.70256	0.65792	0.61961	0.58645	0.55751	0.53204	0.50945	0.48927	0.4711	0.45464	0.43963	0.42585	0.41314	0.40134
-1.3808	-1.5039	-1.6385	-1.7858	-1.9471	-2.1235	-2.3167	-2.528	-2.7589	-3.0112	-3.2863	-3.5856	-3.9104	-4.2614	-4.6389	-5.0422	-5.4693	-5.9163	-6.3769	-6.8416	-7.2972	-7.7254	-8.1027	-8.4007	-8.5859	-8.6225	-8.4749	-8.1125	-7.5144	-6.6736	-5.6	-4.3202	-2.8747	-1.3123	0.31518	1.9593	3.5783	5.1397	6.6204	8.0062	9.2901	10.471	11.551	12.536	13.433	14.25	14.995	15.676	16.303	16.882	17.423	17.932	18.419	18.892	19.362	19.839	20.339	20.88	21.487	22.194	23.045	24.102	25.431	27.072	28.908	30.371	30.167	27.049	21.646	16.046	11.577	8.3992	6.2204	4.725	3.6818	2.9385	2.3972	1.9948	1.69	1.455	1.2711	1.1251	1.0076	0.91204	0.83334	0.76787	0.71286	0.66619	0.62624	0.59174	0.56168	0.53528	0.51192	0.49108	0.47236	0.45543	0.44001	0.4259	0.41289	0.40084
-1.3643	-1.4854	-1.6179	-1.7628	-1.9212	-2.0946	-2.2842	-2.4915	-2.7181	-2.9656	-3.2354	-3.529	-3.8477	-4.1924	-4.5635	-4.9605	-5.3819	-5.8242	-6.282	-6.7467	-7.206	-7.6431	-8.0361	-8.3577	-8.5757	-8.6546	-8.5585	-8.255	-7.72	-6.9425	-5.928	-4.6985	-3.2914	-1.754	-0.13758	1.5078	3.1383	4.7189	6.2241	7.6373	8.9497	10.159	11.266	12.276	13.197	14.035	14.798	15.497	16.137	16.729	17.279	17.796	18.289	18.765	19.234	19.708	20.201	20.729	21.315	21.991	22.798	23.793	25.043	26.602	28.416	30.075	30.474	28.177	23.199	17.463	12.638	9.1361	6.7233	5.0711	3.9244	3.1121	2.524	2.0891	1.7611	1.5095	1.3133	1.1581	1.0337	0.93266	0.84976	0.78096	0.7233	0.6745	0.63281	0.59689	0.56566	0.53829	0.51412	0.4926	0.47331	0.4559	0.44007	0.4256	0.4123	0.4
-1.3468	-1.4661	-1.5963	-1.7387	-1.8943	-2.0645	-2.2505	-2.4539	-2.6761	-2.9187	-3.1832	-3.4711	-3.7837	-4.1219	-4.4865	-4.8771	-5.2925	-5.7298	-6.1842	-6.648	-7.1099	-7.5545	-7.9613	-8.3043	-8.5526	-8.6714	-8.6246	-8.3784	-7.906	-7.1926	-6.2388	-5.0626	-3.6976	-2.1889	-0.58744	1.0559	2.6953	4.2931	5.8214	7.2612	8.6019	9.8393	10.974	12.01	12.955	13.814	14.597	15.313	15.968	16.572	17.133	17.658	18.157	18.636	19.106	19.578	20.064	20.581	21.149	21.797	22.564	23.502	24.677	26.151	27.916	29.692	30.578	29.098	24.7	18.953	13.798	9.9511	7.2798	5.4526	4.1903	3.3012	2.6612	2.1904	1.8373	1.5675	1.358	1.1929	1.0609	0.95412	0.86671	0.79438	0.7339	0.68284	0.63932	0.6019	0.56945	0.54107	0.51605	0.49383	0.47395	0.45604	0.43979	0.42497	0.41136	0.39881
-1.3287	-1.4459	-1.5739	-1.7137	-1.8665	-2.0334	-2.2159	-2.4153	-2.6331	-2.8709	-3.13	-3.4122	-3.7186	-4.0504	-4.4083	-4.7924	-5.2015	-5.6335	-6.0839	-6.546	-7.0096	-7.4603	-7.879	-8.2413	-8.5176	-8.6739	-8.6742	-8.4835	-8.0727	-7.4235	-6.532	-5.4117	-4.0922	-2.6161	-1.0334	0.60441	2.2498	3.8628	5.4127	6.8783	8.2469	9.5127	10.675	11.738	12.706	13.588	14.391	15.124	15.795	16.412	16.984	17.518	18.023	18.507	18.979	19.449	19.929	20.436	20.988	21.611	22.342	23.228	24.333	25.723	27.42	29.249	30.507	29.794	26.102	20.494	15.056	10.851	7.8961	5.8737	4.4821	3.5075	2.8099	2.2997	1.9189	1.6293	1.4054	1.2295	1.0894	0.97646	0.88425	0.80815	0.74468	0.69123	0.64578	0.60679	0.57305	0.54361	0.51771	0.49476	0.47427	0.45584	0.43917	0.42398	0.41007	0.39726
-1.3098	-1.425	-1.5507	-1.688	-1.8379	-2.0016	-2.1805	-2.3759	-2.5893	-2.8222	-3.0761	-3.3524	-3.6527	-3.9781	-4.3293	-4.7067	-5.1095	-5.5357	-5.9818	-6.4414	-6.9056	-7.3611	-7.7901	-8.1698	-8.4717	-8.663	-8.7078	-8.5707	-8.2204	-7.6352	-6.8072	-5.7451	-4.4743	-3.0346	-1.4745	0.15426	1.8027	3.4285	4.9985	6.4889	7.8848	9.1789	10.369	11.459	12.452	13.357	14.18	14.931	15.618	16.249	16.832	17.376	17.888	18.376	18.85	19.32	19.796	20.294	20.832	21.433	22.13	22.97	24.009	25.317	26.936	28.769	30.293	30.261	27.36	22.055	16.408	11.841	8.5786	6.3391	4.8031	3.7329	2.9715	2.4177	2.0065	1.6953	1.4557	1.2682	1.1194	0.99977	0.90242	0.8223	0.75566	0.69967	0.65219	0.61154	0.57645	0.5459	0.51909	0.49538	0.47425	0.4553	0.43818	0.42263	0.40841	0.39534
-1.2904	-1.4035	-1.5269	-1.6616	-1.8086	-1.9691	-2.1445	-2.3359	-2.5449	-2.7729	-3.0215	-3.2922	-3.5863	-3.9052	-4.2497	-4.6203	-5.0165	-5.4368	-5.878	-6.3347	-6.7986	-7.2576	-7.6954	-8.0904	-8.4157	-8.6395	-8.7265	-8.6407	-8.3494	-7.8279	-7.064	-6.062	-4.843	-3.4433	-1.9097	-0.29367	1.3546	2.9908	4.579	6.093	7.5158	8.8379	10.056	11.173	12.191	13.119	13.964	14.734	15.437	16.082	16.678	17.231	17.751	18.245	18.722	19.191	19.665	20.155	20.68	21.261	21.929	22.725	23.704	24.933	26.469	28.272	29.969	30.51	28.434	23.596	17.844	12.927	9.3341	6.854	5.1564	3.9797	3.1472	2.5452	2.1007	1.7658	1.5091	1.3091	1.1509	1.0241	0.92127	0.83687	0.76685	0.70818	0.65854	0.61615	0.57965	0.54794	0.52017	0.49567	0.47389	0.4544	0.43683	0.4209	0.40637	0.39305
-1.2705	-1.3815	-1.5026	-1.6347	-1.7788	-1.9361	-2.1079	-2.2953	-2.5	-2.7232	-2.9665	-3.2315	-3.5195	-3.832	-4.1698	-4.5335	-4.9231	-5.3372	-5.7731	-6.2262	-6.6889	-7.1504	-7.5955	-8.0039	-8.3504	-8.6042	-8.7309	-8.6942	-8.4603	-8.0015	-7.3022	-6.362	-5.1975	-3.8413	-2.338	-0.73843	0.90644	2.5503	4.1547	5.6911	7.1399	8.4899	9.7364	10.88	11.925	12.876	13.743	14.532	15.252	15.912	16.52	17.084	17.612	18.112	18.592	19.063	19.534	20.018	20.531	21.095	21.736	22.493	23.416	24.572	26.023	27.77	29.566	30.562	29.295	25.074	19.349	14.111	10.169	7.424	5.5462	4.2502	3.3387	2.6834	2.202	1.8413	1.566	1.3523	1.184	1.0496	0.94084	0.85187	0.77826	0.71675	0.66483	0.62062	0.58262	0.5497	0.52094	0.49562	0.47317	0.45312	0.4351	0.41879	0.40395	0.39036
